SMILES	MW	TPSA	AROM	HBA	HBD	ROTB	LOGP	RING
CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1	248.71700000000004	77.82	2	4	2	2	2.5238000000000005	2
Oc1ccc2N(CCCc2c1)c1ccnc(Nc2ccc(cc2)S(=O)(=O)NCC2CC2)n1	451.55200000000025	107.45	3	7	3	7	3.6984000000000012	5
O1[n+]2ccccc2S[Zn]11O[n+]2ccccc2S1	317.71000000000004	26.22	2	4			0.8442999999999996	4
O1[n+]2ccccc2S[Zn]11O[n+]2ccccc2S1	317.71000000000004	26.22	2	4			0.8442999999999996	4
O1[n+]2ccccc2S[Zn]11O[n+]2ccccc2S1	317.71000000000004	26.22	2	4			0.8442999999999996	4
CCC1(CC)C(=O)NC=CC1=O	167.20799999999997	46.17		2	1	2	1.0053999999999998	1
Cc1ncc(CSSCc2cnc(C)c(O)c2CO)c(CO)c1O	368.48000000000013	106.70000000000002	2	8	4	7	2.5708400000000013	2
COc1ccc2nc3cc(Cl)ccc3c(Nc3cc(CN4CCCC4)c(O)c(CN4CCCC4)c3)c2n1	518.0610000000005	73.75	4	7	2	7	6.085800000000006	6
COc1ccc2nc3cc(Cl)ccc3c(Nc3cc(CN4CCCC4)c(O)c(CN4CCCC4)c3)c2n1	518.0610000000005	73.75	4	7	2	7	6.085800000000006	6
ONC(=O)CCCCCCC(=O)Nc1cccnc1	265.313	91.32000000000001	1	4	3	8	1.8660999999999996	1
ONC(=O)CCCCCCC(=O)Nc1cccnc1	265.313	91.32000000000001	1	4	3	8	1.8660999999999996	1
ONC(=O)CCCCCCC(=O)Nc1cccnc1	265.313	91.32000000000001	1	4	3	8	1.8660999999999996	1
SC(=S)N1CCCC1	147.26799999999997	3.24		1	1		1.2969	1
CN(C)c1ccc2[n+](C)c(\C=C\c3cc(C)n(c3C)-c3ccccc3)ccc2c1.CN(C)c1ccc2[n+](C)c(\C=C\c3cc(C)n(c3C)-c3ccccc3)ccc2c1	765.062	24.1	8	4		8	10.616479999999994	8
CN(C)c1ccc2[n+](C)c(\C=C\c3cc(C)n(c3C)-c3ccccc3)ccc2c1.CN(C)c1ccc2[n+](C)c(\C=C\c3cc(C)n(c3C)-c3ccccc3)ccc2c1	765.062	24.1	8	4		8	10.616479999999994	8
CN(C)c1ccc2[n+](C)c(\C=C\c3cc(C)n(c3C)-c3ccccc3)ccc2c1	382.53100000000006	12.05	4	2		4	5.308240000000005	4
CCc1nc2ccc(Cl)cn2c1C(=O)NCc1ccc(cc1)N1CCC(CC1)c1ccc(OC(F)(F)F)cc1	557.0160000000003	58.870000000000005	4	5	1	7	6.762700000000005	5
Cc1c(O)nc2Nc3cccc(Cl)c3Cn12	235.674	50.080000000000005	2	4	2		2.6558200000000003	3
Oc1cc(O)c2c(c1)oc(-c1ccc(O)c(O)c1)c(O)c2=O	302.23800000000006	131.36	3	7	5	1	1.988	3
Oc1cc(O)c2c(c1)oc(-c1ccc(O)c(O)c1)c(O)c2=O	302.23800000000006	131.36	3	7	5	1	1.988	3
Oc1cc(O)c2c(c1)oc(-c1ccc(O)c(O)c1)c(O)c2=O	302.23800000000006	131.36	3	7	5	1	1.988	3
Oc1cc(O)c2c(c1)oc(-c1ccc(O)c(O)c1)c(O)c2=O	302.23800000000006	131.36	3	7	5	1	1.988	3
Oc1cc(O)c2c(c1)oc(-c1ccc(O)c(O)c1)c(O)c2=O	302.23800000000006	131.36	3	7	5	1	1.988	3
OCCOCCN1CCN(CC1)C1=Nc2ccccc2Sc2ccccc12	383.5170000000001	48.300000000000004	2	6	1	5	2.8560000000000016	4
OCCOCCN1CCN(CC1)C1=Nc2ccccc2Sc2ccccc12	383.5170000000001	48.300000000000004	2	6	1	5	2.8560000000000016	4
OCCOCCN1CCN(CC1)C1=Nc2ccccc2Sc2ccccc12	383.5170000000001	48.300000000000004	2	6	1	5	2.8560000000000016	4
CC(C)(C)Sc1c(CC(C)(C)C(O)=O)n(Cc2ccc(Cl)cc2)c2ccc(OCc3ccc4ccccc4n3)cc12	587.1850000000001	64.35	5	5	1	9	9.014100000000001	5
CCCN1C[C@H](C[C@@H]2Cc3c(O)cccc3C[C@@H]12)NS(=O)(=O)N(CC)CC	395.56900000000013	72.88	1	4	2	7	2.1361	3
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(O)=O	438.5240000000003	95.94	2	5	2	9	2.5671	3
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(O)=O	438.5240000000003	95.94	2	5	2	9	2.5671	3
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(O)=O	438.5240000000003	95.94	2	5	2	9	2.5671	3
C[C@H](N[C@@H](CCc1ccccc1)C(O)=O)C(=O)N1Cc2ccccc2C[C@H]1C(O)=O	410.4700000000002	106.94	2	4	3	8	2.088599999999999	3
CCCN1CCC[C@@H]2Cc3nc(N)ncc3C[C@@H]12	246.35799999999998	55.040000000000006	1	4	1	2	1.648	3
C[C@]12CCC3C(CCc4cc(OC5CCCC5)ccc34)C1CC[C@@]2(O)C#C	364.5290000000001	29.46	1	2	1	2	5.228400000000006	5
CCC1NC(=O)c2cc(c(Cl)cc2N1)S(N)(=O)=O	289.7440000000001	101.28999999999999	1	4	3	2	0.8788	2
COc1ccc2nccc([C@H](O)[C@H]3C[C@@H]4CC[N@]3C[C@@H]4C=C)c2c1	324.4240000000001	45.59	2	4	1	4	3.1732000000000014	5
COc1ccc2nccc([C@@H](O)[C@@H]3C[C@@H]4CCN3C[C@@H]4C=C)c2c1	324.4240000000001	45.59	2	4	1	4	3.1732000000000014	5
COc1ccc2nccc([C@@H](O)[C@H]3C[C@@H]4CC[N@]3C[C@@H]4C=C)c2c1	324.4240000000001	45.59	2	4	1	4	3.1732000000000014	5
CCOC(=O)O[C@H]([C@H]1C[C@@H]2CC[N@]1C[C@@H]2C=C)c1ccnc2ccc(OC)cc12	396.4870000000001	60.89	2	6		6	4.354000000000004	5
OC(=O)c1cccnc1C(O)=O	167.11999999999998	87.49000000000001	1	3	2	2	0.478	1
CCCN1CCC[C@@H]2Cc3n[nH]cc3C[C@@H]12	219.332	31.92	1	2	1	2	1.9989000000000001	3
CCCN1CCC[C@@H]2Cc3n[nH]cc3C[C@@H]12	219.332	31.92	1	2	1	2	1.9989000000000001	3
C1CN(CCN1)c1ccc2ccccc2n1	213.284	28.16	2	3	1	1	1.6443999999999996	3
C1CN(CCN1)c1ccc2ccccc2n1	213.284	28.16	2	3	1	1	1.6443999999999996	3
C1CN(CCN1)c1ccc2ccccc2n1	213.284	28.16	2	3	1	1	1.6443999999999996	3
CC(C)(C)c1cc(NC(=O)Nc2ccc(cc2)-c2cn3c(n2)sc2cc(OCCN4CCOCC4)ccc32)no1	560.6800000000004	106.16000000000001	5	9	2	7	5.856500000000006	6
Cc1cccc(C)c1NC(=O)C[N+](C)(C)C	221.32399999999998	29.1	1	1	1	3	1.94814	1
CC[N+](CC)(CC)CC(=O)Nc1c(C)cccc1C	263.40500000000003	29.1	1	1	1	6	3.1184400000000014	1
CC[N+](CC)(CC)CC(=O)Nc1c(C)cccc1C	263.40500000000003	29.1	1	1	1	6	3.1184400000000014	1
Nc1ccn([C@@H]2O[C@@](CO)(N=[N+]=[N-])[C@@H](O)[C@H]2O)c(=O)n1	284.232	179.58999999999997	1	9	4	3	-1.9250000000000005	2
Fc1ccccc1S(=O)(=O)N1CCOc2c(cccc12)N1CCNCC1	377.44100000000014	61.88	2	5	1	3	1.823	4
Cc1cccc(n1)-c1n[nH]cc1-c1ccc(F)c(c1)-c1cnn(CCO)c1	363.39600000000013	79.62	4	5	2	5	3.442020000000002	4
Nc1nc(Nc2ccc3CC[C@@H](CCc3c2)N2CCCC2)nn1-c1cc2CCCc3ccccc3-c2nn1	506.6580000000003	97.78	4	8	2	4	4.882000000000005	7
Cc1nc2sccn2c(=O)c1CCN1CCC(CC1)=C(c1ccccc1)c1ccc(F)cc1	459.59000000000015	37.61000000000001	4	5		5	5.343920000000005	5
Cc1nc2sccn2c(=O)c1CCN1CCC(CC1)=C(c1ccccc1)c1ccc(F)cc1	459.59000000000015	37.61000000000001	4	5		5	5.343920000000005	5
COc1cccc(CCc2ccccc2OCC[C@@H]2C[C@@H](O)CN2C)c1	355.4780000000001	41.93	2	4	1	8	3.314300000000002	3
COc1cccc(CCc2ccccc2OCC[C@@H]2C[C@@H](O)CN2C)c1	355.4780000000001	41.93	2	4	1	8	3.314300000000002	3
CN1CCc2cccc-3c2C1Cc1ccc(O)c(O)c-31	267.328	43.7	2	3	2		2.8499000000000025	4
CN1CCc2cccc-3c2[C@H]1Cc1ccc(O)c(O)c-31	267.328	43.7	2	3	2		2.8499000000000025	4
CN1CCc2cccc-3c2[C@H]1Cc1ccc(O)c(O)c-31	267.328	43.7	2	3	2		2.8499000000000025	4
Oc1cccc(Nc2ncc(F)c(Nc3cccc(O)c3)n2)c1	312.30400000000003	90.3	3	6	4	4	3.514100000000001	3
ONC(=O)c1cnc(nc1)N1CCN(CC1)S(=O)(=O)c1ccc2ccccc2c1	413.4590000000001	115.72999999999999	3	7	2	4	1.2596999999999996	4
COc1cc(Nc2ncc(F)c(Nc3ccc4OC(C)(C)C(=O)Nc4n3)n2)cc(OC)c1OC	470.4610000000003	128.75	3	10	3	7	3.6332000000000013	4
COc1cc(Nc2ncc(F)c(Nc3ccc4OC(C)(C)C(=O)Nc4n3)n2)cc(OC)c1OC	470.4610000000003	128.75	3	10	3	7	3.6332000000000013	4
COc1cc(Nc2ncc(F)c(Nc3ccc4OC(C)(C)C(=O)Nc4n3)n2)cc(OC)c1OC	470.4610000000003	128.75	3	10	3	7	3.6332000000000013	4
COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(CC2)S(C)(=O)=O)nc1N	441.4600000000003	127.50999999999999	2	8	2	6	1.4125	3
COCCCOc1ccnc(CS(=O)c2nc3ccccc3[nH]2)c1C	359.451	77.1	3	5	1	8	2.989420000000001	3
COCCCOc1ccnc(CS(=O)c2nc3ccccc3[nH]2)c1C	359.451	77.1	3	5	1	8	2.989420000000001	3
COCCCOc1ccnc(CS(=O)c2nc3ccccc3[nH]2)c1C	359.451	77.1	3	5	1	8	2.989420000000001	3
COCCCOc1ccnc(CS(=O)c2nc3ccccc3[nH]2)c1C	359.451	77.1	3	5	1	8	2.989420000000001	3
CC(C)(C)c1cc2c(OC(=O)C2(O)C(F)(F)F)c(c1)C(C)(C)C	330.34600000000006	46.53	1	3	1		3.9505000000000035	2
CC(=O)SCC(Cc1ccccc1)C(=O)NCC(=O)OCc1ccccc1	385.4850000000002	72.47	2	5	1	9	2.9846000000000013	2
CC(=O)SCC(Cc1ccccc1)C(=O)NCC(=O)OCc1ccccc1	385.4850000000002	72.47	2	5	1	9	2.9846000000000013	2
CCN1CCC[C@H]1CNC(=O)c1c(O)c(Cl)cc(Cl)c1OC	347.2420000000001	61.80000000000001	1	4	2	5	2.9217000000000013	2
CCN1CCC[C@H]1CNC(=O)c1c(O)c(Cl)cc(Cl)c1OC	347.2420000000001	61.80000000000001	1	4	2	5	2.9217000000000013	2
CC(CCc1ccc(O)cc1)NCC(O)c1ccc(O)cc1	301.386	72.72	2	4	4	7	2.7421000000000006	2
CC(CCc1ccc(O)cc1)NCC(O)c1ccc(O)cc1	301.386	72.72	2	4	4	7	2.7421000000000006	2
C[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(Cl)c1	255.745	41.489999999999995	1	3	2	1	2.2720000000000002	2
CC(=O)NC[C@H]1CN(C(=O)O1)c1ccc(c(F)c1)-c1ccc(CNCc2cnn[nH]2)cc1	438.46300000000014	112.24000000000001	3	6	3	8	2.3618999999999994	4
Cn1c(Nc2ccc(cc2)C(F)(F)F)nc2cc(Oc3ccnc(c3)-c3ncc([nH]3)C(F)(F)F)ccc12	518.421	80.65	5	6	2	5	6.931900000000003	5
Oc1ccc(cc1)-c1sc2cc(O)ccc2c1C(=O)c1ccc(OCCN2CCCCC2)cc1	473.5940000000004	70.0	4	6	2	7	6.075200000000005	5
Oc1ccc(cc1)-c1sc2cc(O)ccc2c1C(=O)c1ccc(OCCN2CCCCC2)cc1	473.5940000000004	70.0	4	6	2	7	6.075200000000005	5
Oc1ccc(cc1)-c1sc2cc(O)ccc2c1C(=O)c1ccc(OCCN2CCCCC2)cc1	473.5940000000004	70.0	4	6	2	7	6.075200000000005	5
Oc1ccc(cc1)-c1sc2cc(O)ccc2c1C(=O)c1ccc(OCCN2CCCCC2)cc1	473.5940000000004	70.0	4	6	2	7	6.075200000000005	5
Cc1nnc(o1)C(=O)NC(C)(C)c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)n1C	444.4230000000002	152.23999999999998	3	9	3	6	0.9115199999999997	3
Cc1nnc(o1)C(=O)NC(C)(C)c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)n1C	444.4230000000002	152.23999999999998	3	9	3	6	0.9115199999999997	3
CN(Cc1ccc2[nH]c(C)nc(=O)c2c1)c1ccc(s1)C(=O)N[C@@H](CCC(O)=O)C(O)=O	458.4960000000002	152.69	3	7	4	9	1.97722	3
CN(Cc1ccc2[nH]c(C)nc(=O)c2c1)c1ccc(s1)C(=O)N[C@@H](CCC(O)=O)C(O)=O	458.4960000000002	152.69	3	7	4	9	1.97722	3
OC(=O)CCn1c2CC[C@H](Cc2c2ccccc12)NS(=O)(=O)c1ccc(F)cc1	416.4740000000001	88.4	3	4	2	6	3.0909000000000013	4
CCC(=O)NCC[C@@H]1CCc2ccc3OCCc3c12	259.34899999999993	38.33	1	2	1	4	2.5676000000000005	3
CCC(=O)NCC[C@@H]1CCc2ccc3OCCc3c12	259.34899999999993	38.33	1	2	1	4	2.5676000000000005	3
CC(C)Nc1c(C)n(C)n(-c2ccccc2)c1=O	245.326	38.96	2	4	1	3	2.3047200000000005	2
CC(C)Nc1c(C)n(C)n(-c2ccccc2)c1=O	245.326	38.96	2	4	1	3	2.3047200000000005	2
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H]2CCC[C@H]2C[C@H]1C(O)=O	416.5180000000003	95.94	1	5	2	9	2.3831999999999995	3
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H]2CCC[C@H]2C[C@H]1C(O)=O	416.5180000000003	95.94	1	5	2	9	2.3831999999999995	3
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H]2CCC[C@H]2C[C@H]1C(O)=O	416.5180000000003	95.94	1	5	2	9	2.3831999999999995	3
Cn1cc(C(=O)[C@@H]2CCc3nc[nH]c3C2)c2ccccc12	279.343	50.68	3	3	1	2	2.8892000000000015	4
Fc1cc(Br)ccc1CN1C(=O)c2cccn2[C@@]2(CC(=O)NC2=O)C1=O	420.1940000000002	88.47999999999999	2	5	1	2	1.3140999999999998	4
CN\C(NCCSCc1ccc(CN(C)C)o1)=C/[N+]([O-])=O	314.411	83.57999999999998	1	7	2	10	1.459	1
CN\C(NCCSCc1ccc(CN(C)C)o1)=C/[N+]([O-])=O	314.411	83.57999999999998	1	7	2	10	1.459	1
CN\C(NCCSCc1ccc(CN(C)C)o1)=C/[N+]([O-])=O	314.411	83.57999999999998	1	7	2	10	1.459	1
CN\C(NCCSCc1ccc(CN(C)C)o1)=C/[N+]([O-])=O	314.411	83.57999999999998	1	7	2	10	1.459	1
COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1	427.5450000000002	74.27	2	6	2	9	2.30804	3
COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1	427.5450000000002	74.27	2	6	2	9	2.30804	3
COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1	427.5450000000002	74.27	2	6	2	9	2.30804	3
COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1	427.5450000000002	74.27	2	6	2	9	2.30804	3
C[C@@H](O)[C@H](N)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H]([C@@H](C)O)C(N)=O	413.4750000000001	179.29		7	5	7	-2.972599999999994	2
C#CCN[C@@H]1CCc2ccccc12	171.243	12.03	1	1	1	2	1.8967	2
C#CCN[C@@H]1CCc2ccccc12	171.243	12.03	1	1	1	2	1.8967	2
C#CCN[C@@H]1CCc2ccccc12	171.243	12.03	1	1	1	2	1.8967	2
C#CCN[C@@H]1CCc2ccccc12	171.243	12.03	1	1	1	2	1.8967	2
COC(=O)[C@@H]1[C@@H](O)CC[C@@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]12	354.45000000000005	65.56	2	4	2	1	2.647100000000001	5
COC(=O)[C@@H]1[C@@H](O)CC[C@@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]12	354.45000000000005	65.56	2	4	2	1	2.647100000000001	5
Cn1nccc1Nc1nccc(n1)-c1ccn([C@H](CO)c2ccc(Cl)c(F)c2)c(=O)c1	440.86600000000016	97.86000000000001	4	8	2	6	3.156600000000001	4
C[C@@H](c1nc(cs1)-c1ccc(cc1)C#N)[C@](O)(Cn1cncn1)c1ccc(F)cc1F	437.4750000000001	87.61999999999999	4	7	1	6	4.242980000000003	4
COc1ccc(OC)c(c1)C1c2c(OC(N)=C1C#N)[nH]nc2-c1ccc2ccccc2c1	424.4600000000001	106.17999999999999	4	6	2	4	4.465280000000003	5
COc1ccc(OC)c(c1)C1c2c(OC(N)=C1C#N)[nH]nc2-c1ccc2ccccc2c1	424.4600000000001	106.17999999999999	4	6	2	4	4.465280000000003	5
COc1ccc(OC)c(c1)C1c2c(OC(N)=C1C#N)[nH]nc2-c1ccc2ccccc2c1	424.4600000000001	106.17999999999999	4	6	2	4	4.465280000000003	5
OC(=O)C(Cc1cc(=O)[nH]c2ccccc12)NC(=O)c1ccc(Cl)cc1	370.79200000000014	99.25999999999999	3	3	3	5	2.6072000000000006	3
OC(=O)C(Cc1cc(=O)[nH]c2ccccc12)NC(=O)c1ccc(Cl)cc1	370.79200000000014	99.25999999999999	3	3	3	5	2.6072000000000006	3
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3cc(nn3-c3ccc4ncccc4c3)C(C)(C)C)c(F)c2)ccn1	553.5980000000003	123.06	5	7	3	6	6.0480000000000045	5
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3cc(nn3-c3ccc4ncccc4c3)C(C)(C)C)c(F)c2)ccn1	553.5980000000003	123.06	5	7	3	6	6.0480000000000045	5
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3cc(nn3-c3ccc4ncccc4c3)C(C)(C)C)c(F)c2)ccn1	553.5980000000003	123.06	5	7	3	6	6.0480000000000045	5
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3cc(nn3-c3ccc4ncccc4c3)C(C)(C)C)c(F)c2)ccn1	553.5980000000003	123.06	5	7	3	6	6.0480000000000045	5
CCOc1ccccc1O[C@@H]([C@H]1CNCCO1)c1ccccc1.CCOc1ccccc1O[C@H]([C@@H]1CNCCO1)c1ccccc1	626.7940000000001	79.44000000000001	4	8	2	12	6.387600000000006	6
CCOc1ccccc1O[C@@H]([C@H]1CNCCO1)c1ccccc1	313.39699999999993	39.72	2	4	1	6	3.1938000000000013	3
CCOc1ccccc1OC(C1CNCCO1)c1ccccc1	313.39699999999993	39.72	2	4	1	6	3.1938000000000013	3
CCOc1ccccc1O[C@@H]([C@H]1CNCCO1)c1ccccc1.CCOc1ccccc1O[C@H]([C@@H]1CNCCO1)c1ccccc1	626.7940000000001	79.44000000000001	4	8	2	12	6.387600000000006	6
COc1cc2nc(nc(N)c2cc1OC)N1CCN(CC1)C(=O)COc1c(OC)cccc1C(C)C	495.5800000000003	112.27000000000001	3	9	1	8	3.088800000000001	4
COc1cc(F)c(F)c(Nc2ccc(I)cc2F)c1NS(=O)(=O)C1(C[C@H](O)CO)CC1	572.3430000000001	107.89000000000001	2	6	4	9	3.478300000000001	3
CNC(=O)c1cnn(c1)-c1nc(N)c2ncn([C@@H]3O[C@H](CO)C(O)C3O)c2n1	390.3600000000001	186.45999999999998	3	12	5	4	-2.434699999999998	4
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)c(F)c2)ccn1	482.82100000000014	92.35000000000001	3	4	3	5	5.688800000000002	3
COc1ccc(cc1OC)S(=O)(=O)N1[C@@H](C(=O)N2CCC[C@H]2C(N)=O)[C@](O)(c2cc(Cl)ccc12)c1ccccc1Cl	620.5110000000003	139.46999999999997	3	7	2	7	3.300300000000001	5
COc1ccc(cc1OC)S(=O)(=O)N1[C@@H](C(=O)N2CCC[C@H]2C(N)=O)[C@](O)(c2cc(Cl)ccc12)c1ccccc1Cl	620.5110000000003	139.46999999999997	3	7	2	7	3.300300000000001	5
OS(=O)(=O)ON1[C@H]2CN([C@@H](CC2)C(=O)NC2CCNCC2)C1=O	348.38100000000014	128.27999999999997		6	3	4	-1.1423999999999972	3
CC(Cc1ccccc1)(NC(=O)CN)c1ccccc1	268.35999999999996	55.120000000000005	2	2	2	5	2.2194000000000003	2
COC(=O)CC[C@@H]1N=C(c2ccccn2)c2cc(Br)ccc2-n2c(C)cnc12	439.31300000000016	69.37	3	6		4	4.183520000000003	4
N#Cc1ccc(cc1)-c1csc(NN=C2CCCC2)n1	282.37199999999996	61.07	2	5	1	3	4.023680000000002	3
CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC	371.2750000000001	50.80000000000001	1	4	1	6	2.6804000000000006	2
CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(O)=O	452.5950000000003	78.87	2	4	2	10	5.219900000000005	3
CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(O)=O	452.5950000000003	78.87	2	4	2	10	5.219900000000005	3
CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(O)=O	452.5950000000003	78.87	2	4	2	10	5.219900000000005	3
CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(O)=O	452.5950000000003	78.87	2	4	2	10	5.219900000000005	3
CC(C)Cc1ccc(cc1)[C@@H](C)C(=O)NS(C)(=O)=O	283.39300000000003	63.24	1	3	1	5	2.0644	1
Cc1cccc(n1)-c1n[nH]cc1-c1ccc2ncccc2n1	287.3260000000001	67.35	4	4	1	2	3.390320000000001	4
Cc1cccc(n1)-c1n[nH]cc1-c1ccc2ncccc2n1	287.3260000000001	67.35	4	4	1	2	3.390320000000001	4
CCOC(=O)C1=CCCC[C@H]1S(=O)(=O)Nc1ccc(F)cc1Cl	361.822	72.47	1	4	1	5	3.2628000000000013	2
CCOC(=O)C1=CCCC[C@H]1S(=O)(=O)Nc1ccc(F)cc1Cl	361.822	72.47	1	4	1	5	3.2628000000000013	2
CO[C@H]1[C@@H](C[C@@H]2CN3CCc4c([nH]c5cc(OC)ccc45)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)c1cc(OC)c(OC)c(OC)c1	608.6880000000003	117.78000000000002	3	10	1	8	4.171100000000004	6
CO[C@H]1[C@@H](C[C@@H]2CN3CCc4c([nH]c5cc(OC)ccc45)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)c1cc(OC)c(OC)c(OC)c1	608.6880000000003	117.78000000000002	3	10	1	8	4.171100000000004	6
CO[C@H]1[C@@H](C[C@@H]2CN3CCc4c([nH]c5cc(OC)ccc45)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)c1cc(OC)c(OC)c(OC)c1	608.6880000000003	117.78000000000002	3	10	1	8	4.171100000000004	6
CO[C@H]1[C@@H](C[C@@H]2CN3CCc4c([nH]c5cc(OC)ccc45)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)c1cc(OC)c(OC)c(OC)c1	608.6880000000003	117.78000000000002	3	10	1	8	4.171100000000004	6
C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@@H](O)CC[C@]34C)[C@]11O[C@@H]1C[C@@H]2c1ccc(=O)oc1	384.5160000000001	62.97	1	4	1	1	4.258300000000004	6
CCOCc1nc2c(N)nc3ccccc3c2n1CC(C)(C)O	314.38900000000007	86.19000000000001	3	6	2	5	2.4741000000000013	3
CCOCc1nc2c(N)nc3ccccc3c2n1CC(C)(C)O	314.38900000000007	86.19000000000001	3	6	2	5	2.4741000000000013	3
CN(C)Cc1ccc(cc1)S(=O)(=O)n1ccc(c1)\C=C\C(=O)NO	349.41200000000003	91.64	2	6	2	6	1.3053000000000001	2
CN(C)Cc1ccc(cc1)S(=O)(=O)n1ccc(c1)\C=C\C(=O)NO	349.41200000000003	91.64	2	6	2	6	1.3053000000000001	2
Oc1cccc(O)c1	110.11199999999998	40.46	1	2	2		1.0977999999999999	1
CC(=O)Oc1cccc(O)c1	152.149	46.53	1	3	1	1	1.3175	1
CC(=O)Oc1cccc(O)c1	152.149	46.53	1	3	1	1	1.3175	1
Oc1ccc(cc1)\C=C\c1cc(O)cc(O)c1	228.24699999999999	60.69	2	3	3	2	2.9738000000000007	2
Oc1ccc(cc1)\C=C\c1cc(O)cc(O)c1	228.24699999999999	60.69	2	3	3	2	2.9738000000000007	2
Oc1ccc(cc1)\C=C\c1cc(O)cc(O)c1	228.24699999999999	60.69	2	3	3	2	2.9738000000000007	2
Oc1ccc(cc1)\C=C\c1cc(O)cc(O)c1	228.24699999999999	60.69	2	3	3	2	2.9738000000000007	2
Oc1ccc(cc1)\C=C\c1cc(O)cc(O)c1	228.24699999999999	60.69	2	3	3	2	2.9738000000000007	2
C[C@@H]1CC[C@@]23CCC(=O)[C@H]2[C@]1(C)[C@@H](C[C@@](C)(C=C)[C@@H](O)[C@@H]3C)OC(=O)CS[C@H]1C[C@@H]2CC[C@H](C1)N2C	517.7760000000003	66.84		6	1	5	5.251300000000006	5
CO[C@H]1C[C@H](C)Cc2c(O)c(NC(=O)\C(C)=C\C=C/[C@H](OC)[C@@H](OC(N)=O)\C(C)=C\[C@H](C)[C@H]1O)cc(O)c2NCC=C	587.7140000000002	172.6	1	9	6	6	4.156200000000002	2
CO[C@H]1C[C@H](C)Cc2c(O)c(NC(=O)\C(C)=C\C=C/[C@H](OC)[C@@H](OC(N)=O)\C(C)=C\[C@H](C)[C@H]1O)cc(O)c2NCC=C	587.7140000000002	172.6	1	9	6	6	4.156200000000002	2
CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N	303.33700000000005	76.38	2	4	3	5	3.588400000000001	2
CC(\C=C\C=C(C)\C=C\C1=C(C)CCCC1(C)C)=C/C=O	284.4429999999999	17.07		1		5	5.716900000000005	1
CC(\C=C\C=C(C)\C=C\C1=C(C)CCCC1(C)C)=C/CO	286.45899999999995	20.23		1	1	5	5.510300000000006	1
CC(\C=C\C=C(C)\C=C\C1=C(C)CCCC1(C)C)=C/CO	286.45899999999995	20.23		1	1	5	5.510300000000006	1
CC(=O)OC\C=C(C)\C=C\C=C(C)\C=C\C1=C(C)CCCC1(C)C	328.4960000000002	26.3		2		6	6.081100000000006	1
CC(=O)OC\C=C(C)\C=C\C=C(C)\C=C\C1=C(C)CCCC1(C)C	328.4960000000002	26.3		2		6	6.081100000000006	1
CCCCCCCCCCCCCCCC(=O)OC\C=C(C)\C=C\C=C(C)\C=C\C1=C(C)CCCC1(C)C	524.8740000000004	26.3		2		20	11.542499999999986	1
